,exp_id,agent_id,model,seed,gamma,num_episodes,time_limit,step_limit,show_tree,show_belief,show_pi,render_asci,policy_name,nesting_level,num_sims,rollout_policies,uct_c,epsilon,policy_entropy_mean,policy_entropy_std,search_time_mean,search_time_std,update_time_mean,update_time_std,reinvigoration_time_mean,reinvigoration_time_std,episode_returns_mean,episode_returns_std,episode_returns_max,episode_returns_min,episode_discounted_returns_mean,episode_discounted_returns_std,episode_discounted_returns_max,episode_discounted_returns_min,episode_steps_mean,episode_steps_std,episode_times_mean,episode_times_std,episode_dones,num_outcome_LOSS,num_outcome_DRAW,num_outcome_WIN,num_outcome_NA
0,1,0,RCModel,0,0.95,1000,None,20,None,None,None,False,NestedSearchTree,1,4096,None,110.0,0.1,0.0164773382859596,0.041361705982586,5.307993482342513,0.7664914613534397,0.4577213429673753,0.2268522026699546,0.0649846011563985,0.0936931499481598,87.632,28.76338950819248,92.0,-105.0,56.22706365713211,21.167790881207544,59.61045175468748,-85.16049999999998,8.968,0.6410740986812679,72.09803451108932,6.606060659673786,1.0,22,0,978,0
1,1,1,RCModel,0,0.95,1000,None,20,None,None,None,False,NestedSearchTree,0,4096,None,110.0,0.1,0.0232739835928656,0.0366752519850415,2.17863521202911,0.4709241150075333,0.111799879904588,0.2040281229289447,0.0092008864759194,0.0235520615300754,-103.568,29.912695899901472,96.0,-111.0,-69.63157833392198,22.016773919345205,77.74074999999999,-73.07363450312498,8.968,0.6410740986812679,72.09803451108932,6.606060659673786,1.0,978,0,22,0
0,0,0,RCModel,0,0.95,1000,None,20,None,None,None,False,NestedSearchTree,1,4096,None,110.0,0.1,0.0170710943826849,0.0401408646819776,5.238788487790293,0.5419593231526476,0.471468769260268,0.2126119720725982,0.0734181808912253,0.104203122390644,85.054,36.56270072081682,94.0,-109.0,54.9477934527461,25.04409168453628,68.21102687499999,-81.90247499999998,8.946,0.5244845088274771,51.09840153694153,6.01146948758507,1.0,35,0,965,0
1,0,1,RCModel,0,0.95,1000,None,20,None,None,None,False,RandomPolicy,None,None,None,None,None,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.946,36.95563670132045,95.0,-112.0,-68.32765561107364,25.281170160564148,72.85371249999997,-78.80735124999998,8.946,0.5244845088274771,51.09840153694153,6.01146948758507,1.0,965,0,35,0
